ts_unix,elapsed_sec,pe1_rss_mb,pe2_rss_mb,pe1_df_role,pe2_df_role,pe1_df_changes,pe2_df_changes,pe1_bum_flags,pe2_bum_flags,pe2_running
1778488824,62133,13.9453,12.3008,NaN,NaN,NaN,NaN,df,df,1
1778488885,62194,13.9453,12.3008,NaN,NaN,NaN,NaN,df,df,1
1778488945,62254,13.9453,12.3008,NaN,NaN,NaN,NaN,df,df,1
1778489005,62314,13.9453,12.3008,NaN,NaN,NaN,NaN,df,df,1
1778489066,62375,13.9453,12.3008,NaN,NaN,NaN,NaN,df,df,1
1778489126,62435,13.9453,12.3008,NaN,NaN,NaN,NaN,df,df,1
1778489187,62496,13.9453,12.3008,NaN,NaN,NaN,NaN,df,df,1
1778489247,62556,13.9453,12.3008,NaN,NaN,NaN,NaN,df,df,1
1778489313,62622,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778489373,62682,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778489434,62743,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778489494,62803,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778489555,62864,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778489615,62924,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778489675,62984,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778489736,63045,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778489796,63105,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778489856,63165,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778489918,63227,13.9453,11.6758,NaN,NaN,NaN,NaN,df,df,1
1778489978,63287,13.9453,12.2812,NaN,NaN,NaN,NaN,df,df,1
1778490039,63348,13.9453,12.2812,NaN,NaN,NaN,NaN,df,df,1
1778490099,63408,13.9453,12.2812,NaN,NaN,NaN,NaN,df,df,1
1778490160,63469,13.9453,12.2812,NaN,NaN,NaN,NaN,df,df,1
1778490220,63529,13.9453,12.8242,NaN,NaN,NaN,NaN,df,df,1
1778490281,63590,13.9453,12.8242,NaN,NaN,NaN,NaN,df,df,1
1778490341,63650,13.9453,12.8242,NaN,NaN,NaN,NaN,df,df,1
1778490402,63711,13.9453,12.8242,NaN,NaN,NaN,NaN,df,df,1
1778490462,63771,13.9453,12.8242,NaN,NaN,NaN,NaN,df,df,1
1778490528,63837,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778490588,63897,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778490649,63958,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778490709,64018,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778490769,64078,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778490830,64139,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778490890,64199,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778490950,64259,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778491011,64320,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778491071,64380,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778491133,64442,13.9453,10.25,NaN,NaN,NaN,NaN,df,df,1
1778491193,64502,13.9453,11.793,NaN,NaN,NaN,NaN,df,df,1
1778491254,64563,13.9453,11.793,NaN,NaN,NaN,NaN,df,df,1
1778491314,64623,13.9453,11.793,NaN,NaN,NaN,NaN,df,df,1
1778491375,64684,13.9453,11.793,NaN,NaN,NaN,NaN,df,df,1
1778491435,64744,13.9453,11.793,NaN,NaN,NaN,NaN,df,df,1
1778491496,64805,13.9453,11.793,NaN,NaN,NaN,NaN,df,df,1
1778491556,64865,13.9453,11.793,NaN,NaN,NaN,NaN,df,df,1
1778491617,64926,13.9453,11.793,NaN,NaN,NaN,NaN,df,df,1
1778491677,64986,13.9453,11.793,NaN,NaN,NaN,NaN,df,df,1
1778491743,65052,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778491803,65112,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778491864,65173,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778491924,65233,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778491984,65293,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778492045,65354,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778492105,65414,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778492165,65474,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778492226,65535,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778492286,65595,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778492348,65657,13.9453,11.875,NaN,NaN,NaN,NaN,df,df,1
1778492408,65717,13.9453,11.875,NaN,NaN,NaN,NaN,df,df,1
1778492469,65778,13.9453,11.875,NaN,NaN,NaN,NaN,df,df,1
1778492529,65838,13.9453,12.6562,NaN,NaN,NaN,NaN,df,df,1
1778492590,65899,13.9453,12.6562,NaN,NaN,NaN,NaN,df,df,1
1778492650,65959,13.9453,12.6562,NaN,NaN,NaN,NaN,df,df,1
1778492711,66020,13.9453,12.6562,NaN,NaN,NaN,NaN,df,df,1
1778492771,66080,13.9453,12.6562,NaN,NaN,NaN,NaN,df,df,1
1778492832,66141,13.9453,12.6562,NaN,NaN,NaN,NaN,df,df,1
1778492892,66201,13.9453,12.6562,NaN,NaN,NaN,NaN,df,df,1
1778492958,66267,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778493019,66328,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778493079,66388,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778493139,66448,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778493200,66509,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778493260,66569,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778493320,66629,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778493381,66690,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778493441,66750,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778493502,66811,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778493563,66872,13.9453,11.4844,NaN,NaN,NaN,NaN,df,df,1
1778493624,66933,13.9453,11.4844,NaN,NaN,NaN,NaN,df,df,1
1778493684,66993,13.9453,11.4844,NaN,NaN,NaN,NaN,df,df,1
1778493745,67054,13.9453,11.4844,NaN,NaN,NaN,NaN,df,df,1
1778493805,67114,13.9453,11.4844,NaN,NaN,NaN,NaN,df,df,1
1778493866,67175,13.9453,11.4844,NaN,NaN,NaN,NaN,df,df,1
1778493926,67235,13.9453,11.4844,NaN,NaN,NaN,NaN,df,df,1
1778493987,67296,13.9453,11.4844,NaN,NaN,NaN,NaN,df,df,1
1778494047,67356,13.9453,11.4844,NaN,NaN,NaN,NaN,df,df,1
1778494107,67416,13.9453,11.4844,NaN,NaN,NaN,NaN,df,df,1
1778494173,67482,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778494234,67543,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778494294,67603,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778494354,67663,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778494415,67724,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778494475,67784,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778494535,67844,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778494596,67905,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778494656,67965,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778494716,68025,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778494778,68087,13.9453,9.94922,NaN,NaN,NaN,NaN,df,df,1
1778494839,68148,13.9453,9.94922,NaN,NaN,NaN,NaN,df,df,1
1778494899,68208,13.9453,9.94922,NaN,NaN,NaN,NaN,df,df,1
1778494960,68269,13.9453,9.94922,NaN,NaN,NaN,NaN,df,df,1
1778495020,68329,13.9453,9.94922,NaN,NaN,NaN,NaN,df,df,1
1778495081,68390,13.9453,9.94922,NaN,NaN,NaN,NaN,df,df,1
1778495141,68450,13.9453,9.94922,NaN,NaN,NaN,NaN,df,df,1
1778495202,68511,13.9453,9.94922,NaN,NaN,NaN,NaN,df,df,1
1778495262,68571,13.9453,10.4375,NaN,NaN,NaN,NaN,df,df,1
1778495322,68631,13.9453,10.4375,NaN,NaN,NaN,NaN,df,df,1
1778495388,68697,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778495449,68758,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778495509,68818,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778495569,68878,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778495630,68939,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778495690,68999,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778495750,69059,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778495811,69120,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778495871,69180,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778495931,69240,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778495993,69302,13.9453,11.7031,NaN,NaN,NaN,NaN,df,df,1
1778496054,69363,13.9453,11.7031,NaN,NaN,NaN,NaN,df,df,1
1778496114,69423,13.9453,12.6016,NaN,NaN,NaN,NaN,df,df,1
1778496175,69484,13.9453,12.6016,NaN,NaN,NaN,NaN,df,df,1
1778496235,69544,13.9453,12.6016,NaN,NaN,NaN,NaN,df,df,1
1778496295,69604,13.9453,12.6016,NaN,NaN,NaN,NaN,df,df,1
1778496356,69665,13.9453,12.6016,NaN,NaN,NaN,NaN,df,df,1
1778496416,69725,13.9453,13.0898,NaN,NaN,NaN,NaN,df,df,1
1778496477,69786,13.9453,13.0898,NaN,NaN,NaN,NaN,df,df,1
1778496537,69846,13.9453,13.0898,NaN,NaN,NaN,NaN,df,df,1
1778496603,69912,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778496664,69973,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778496724,70033,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778496784,70093,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778496845,70154,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778496905,70214,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778496966,70275,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778497026,70335,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778497086,70395,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778497147,70456,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778497208,70517,13.9453,10.1992,NaN,NaN,NaN,NaN,df,df,1
1778497269,70578,13.9453,10.1992,NaN,NaN,NaN,NaN,df,df,1
1778497329,70638,13.9453,10.1992,NaN,NaN,NaN,NaN,df,df,1
1778497390,70699,13.9453,10.1992,NaN,NaN,NaN,NaN,df,df,1
1778497450,70759,13.9453,10.1992,NaN,NaN,NaN,NaN,df,df,1
1778497511,70820,13.9453,10.1992,NaN,NaN,NaN,NaN,df,df,1
1778497571,70880,13.9453,10.1992,NaN,NaN,NaN,NaN,df,df,1
1778497632,70941,13.9453,10.6289,NaN,NaN,NaN,NaN,df,df,1
1778497692,71001,13.9453,10.6289,NaN,NaN,NaN,NaN,df,df,1
1778497753,71062,13.9453,10.6289,NaN,NaN,NaN,NaN,df,df,1
1778497818,71127,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778497879,71188,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778497939,71248,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778497999,71308,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778498060,71369,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778498120,71429,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778498181,71490,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778498241,71550,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778498301,71610,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778498362,71671,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778498423,71732,13.9453,11.0781,NaN,NaN,NaN,NaN,df,df,1
1778498484,71793,13.9453,12.3867,NaN,NaN,NaN,NaN,df,df,1
1778498544,71853,13.9453,12.3867,NaN,NaN,NaN,NaN,df,df,1
1778498605,71914,13.9453,12.3867,NaN,NaN,NaN,NaN,df,df,1
1778498665,71974,13.9453,12.3867,NaN,NaN,NaN,NaN,df,df,1
1778498725,72034,13.9453,12.3867,NaN,NaN,NaN,NaN,df,df,1
1778498786,72095,13.9453,12.3867,NaN,NaN,NaN,NaN,df,df,1
1778498846,72155,13.9453,12.3867,NaN,NaN,NaN,NaN,df,df,1
1778498907,72216,13.9453,12.3867,NaN,NaN,NaN,NaN,df,df,1
1778498967,72276,13.9453,12.3867,NaN,NaN,NaN,NaN,df,df,1
1778499033,72342,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778499093,72402,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778499154,72463,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778499214,72523,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778499275,72584,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778499335,72644,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778499395,72704,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778499456,72765,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778499516,72825,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778499576,72885,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778499638,72947,13.9453,10.2266,NaN,NaN,NaN,NaN,df,df,1
1778499698,73007,13.9453,10.2266,NaN,NaN,NaN,NaN,df,df,1
1778499759,73068,13.9453,10.2266,NaN,NaN,NaN,NaN,df,df,1
1778499819,73128,13.9453,11.7695,NaN,NaN,NaN,NaN,df,df,1
1778499880,73189,13.9453,11.7695,NaN,NaN,NaN,NaN,df,df,1
1778499940,73249,13.9453,12.2578,NaN,NaN,NaN,NaN,df,df,1
1778500001,73310,13.9453,12.2578,NaN,NaN,NaN,NaN,df,df,1
1778500061,73370,13.9453,12.2578,NaN,NaN,NaN,NaN,df,df,1
1778500122,73431,13.9453,12.2578,NaN,NaN,NaN,NaN,df,df,1
1778500182,73491,13.9453,12.2578,NaN,NaN,NaN,NaN,df,df,1
1778500248,73557,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778500308,73617,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778500369,73678,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778500429,73738,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778500489,73798,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778500550,73859,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778500610,73919,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778500670,73979,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778500731,74040,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778500791,74100,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778500853,74162,13.9453,9.99219,NaN,NaN,NaN,NaN,df,df,1
1778500913,74222,13.9453,9.99219,NaN,NaN,NaN,NaN,df,df,1
1778500974,74283,13.9453,9.99219,NaN,NaN,NaN,NaN,df,df,1
1778501034,74343,13.9453,9.99219,NaN,NaN,NaN,NaN,df,df,1
1778501095,74404,13.9453,10.9648,NaN,NaN,NaN,NaN,df,df,1
1778501155,74464,13.9453,11.6875,NaN,NaN,NaN,NaN,df,df,1
1778501215,74524,13.9453,12.6445,NaN,NaN,NaN,NaN,df,df,1
1778501276,74585,13.9453,12.6445,NaN,NaN,NaN,NaN,df,df,1
1778501336,74645,13.9453,12.6445,NaN,NaN,NaN,NaN,df,df,1
1778501397,74706,13.9453,12.6445,NaN,NaN,NaN,NaN,df,df,1
1778501463,74772,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778501524,74833,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778501584,74893,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778501644,74953,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778501705,75014,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778501765,75074,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778501825,75134,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778501886,75195,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778501946,75255,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778502006,75315,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778502068,75377,13.9453,10.3828,NaN,NaN,NaN,NaN,df,df,1
1778502129,75438,13.9453,10.3828,NaN,NaN,NaN,NaN,df,df,1
1778502189,75498,13.9453,10.3828,NaN,NaN,NaN,NaN,df,df,1
1778502249,75558,13.9453,10.3828,NaN,NaN,NaN,NaN,df,df,1
1778502310,75619,13.9453,10.3828,NaN,NaN,NaN,NaN,df,df,1
1778502370,75679,13.9453,10.3828,NaN,NaN,NaN,NaN,df,df,1
1778502431,75740,13.9453,11.3477,NaN,NaN,NaN,NaN,df,df,1
1778502491,75800,13.9453,11.3477,NaN,NaN,NaN,NaN,df,df,1
1778502552,75861,13.9453,11.3477,NaN,NaN,NaN,NaN,df,df,1
1778502612,75921,13.9453,11.3477,NaN,NaN,NaN,NaN,df,df,1
1778502678,75987,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778502738,76047,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778502799,76108,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778502859,76168,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778502919,76228,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778502980,76289,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778503040,76349,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778503101,76410,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778503161,76470,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778503221,76530,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778503283,76592,13.9453,10.2617,NaN,NaN,NaN,NaN,df,df,1
1778503343,76652,13.9453,10.2617,NaN,NaN,NaN,NaN,df,df,1
1778503404,76713,13.9453,10.2617,NaN,NaN,NaN,NaN,df,df,1
1778503464,76773,13.9453,10.2617,NaN,NaN,NaN,NaN,df,df,1
1778503525,76834,13.9453,10.2617,NaN,NaN,NaN,NaN,df,df,1
1778503585,76894,13.9453,10.8086,NaN,NaN,NaN,NaN,df,df,1
1778503646,76955,13.9453,11.4727,NaN,NaN,NaN,NaN,df,df,1
1778503706,77015,13.9453,11.4727,NaN,NaN,NaN,NaN,df,df,1
1778503767,77076,13.9453,11.4727,NaN,NaN,NaN,NaN,df,df,1
1778503827,77136,13.9453,11.4727,NaN,NaN,NaN,NaN,df,df,1
1778503893,77202,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778503953,77262,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778504014,77323,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778504074,77383,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778504134,77443,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778504195,77504,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778504255,77564,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778504315,77624,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778504376,77685,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778504436,77745,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778504498,77807,13.9453,9.98047,NaN,NaN,NaN,NaN,df,df,1
1778504558,77867,13.9453,9.98047,NaN,NaN,NaN,NaN,df,df,1
1778504619,77928,13.9453,9.98047,NaN,NaN,NaN,NaN,df,df,1
1778504679,77988,13.9453,9.98047,NaN,NaN,NaN,NaN,df,df,1
1778504740,78049,13.9453,10.7617,NaN,NaN,NaN,NaN,df,df,1
1778504800,78109,13.9453,11.3086,NaN,NaN,NaN,NaN,df,df,1
1778504861,78170,13.9453,11.3086,NaN,NaN,NaN,NaN,df,df,1
1778504921,78230,13.9453,11.3086,NaN,NaN,NaN,NaN,df,df,1
1778504982,78291,13.9453,11.3086,NaN,NaN,NaN,NaN,df,df,1
1778505042,78351,13.9453,11.3086,NaN,NaN,NaN,NaN,df,df,1
1778505108,78417,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778505168,78477,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778505229,78538,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778505289,78598,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778505349,78658,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778505410,78719,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778505470,78779,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778505530,78839,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778505591,78900,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778505651,78960,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778505713,79022,13.9453,10.082,NaN,NaN,NaN,NaN,df,df,1
1778505773,79082,13.9453,10.082,NaN,NaN,NaN,NaN,df,df,1
1778505834,79143,13.9453,10.082,NaN,NaN,NaN,NaN,df,df,1
1778505894,79203,13.9453,10.957,NaN,NaN,NaN,NaN,df,df,1
1778505955,79264,13.9453,10.957,NaN,NaN,NaN,NaN,df,df,1
1778506015,79324,13.9453,11.5039,NaN,NaN,NaN,NaN,df,df,1
1778506076,79385,13.9453,11.5039,NaN,NaN,NaN,NaN,df,df,1
1778506136,79445,13.9453,11.5039,NaN,NaN,NaN,NaN,df,df,1
1778506197,79506,13.9453,11.5039,NaN,NaN,NaN,NaN,df,df,1
1778506257,79566,13.9453,11.5039,NaN,NaN,NaN,NaN,df,df,1
1778506323,79632,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778506383,79692,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778506444,79753,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778506504,79813,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778506564,79873,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778506625,79934,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778506685,79994,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778506746,80055,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778506806,80115,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778506866,80175,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778506928,80237,13.9453,9.87891,NaN,NaN,NaN,NaN,df,df,1
1778506988,80297,13.9453,10.9727,NaN,NaN,NaN,NaN,df,df,1
1778507049,80358,13.9453,10.9727,NaN,NaN,NaN,NaN,df,df,1
1778507109,80418,13.9453,10.9727,NaN,NaN,NaN,NaN,df,df,1
1778507170,80479,13.9453,10.9727,NaN,NaN,NaN,NaN,df,df,1
1778507230,80539,13.9453,10.9727,NaN,NaN,NaN,NaN,df,df,1
1778507291,80600,13.9453,10.9727,NaN,NaN,NaN,NaN,df,df,1
1778507351,80660,13.9453,10.9727,NaN,NaN,NaN,NaN,df,df,1
1778507412,80721,13.9453,10.9727,NaN,NaN,NaN,NaN,df,df,1
1778507472,80781,13.9453,10.9727,NaN,NaN,NaN,NaN,df,df,1
1778507538,80847,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778507598,80907,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778507659,80968,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778507719,81028,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778507779,81088,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778507840,81149,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778507900,81209,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778507960,81269,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778508021,81330,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778508081,81390,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778508143,81452,13.9453,10.2148,NaN,NaN,NaN,NaN,df,df,1
1778508203,81512,13.9453,11.4062,NaN,NaN,NaN,NaN,df,df,1
1778508264,81573,13.9453,11.4062,NaN,NaN,NaN,NaN,df,df,1
1778508324,81633,13.9453,11.4062,NaN,NaN,NaN,NaN,df,df,1
1778508385,81694,13.9453,11.9531,NaN,NaN,NaN,NaN,df,df,1
1778508445,81754,13.9453,11.9531,NaN,NaN,NaN,NaN,df,df,1
1778508505,81814,13.9453,11.9531,NaN,NaN,NaN,NaN,df,df,1
1778508566,81875,13.9453,11.9531,NaN,NaN,NaN,NaN,df,df,1
1778508626,81935,13.9453,11.9531,NaN,NaN,NaN,NaN,df,df,1
1778508687,81996,13.9453,11.9531,NaN,NaN,NaN,NaN,df,df,1
1778508753,82062,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778508813,82122,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778508873,82182,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778508934,82243,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778508994,82303,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778509054,82363,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778509115,82424,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778509175,82484,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778509236,82545,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778509296,82605,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778509358,82667,13.9453,9.86719,NaN,NaN,NaN,NaN,df,df,1
1778509418,82727,13.9453,9.86719,NaN,NaN,NaN,NaN,df,df,1
1778509478,82787,13.9453,9.86719,NaN,NaN,NaN,NaN,df,df,1
1778509539,82848,13.9453,9.86719,NaN,NaN,NaN,NaN,df,df,1
1778509599,82908,13.9453,9.86719,NaN,NaN,NaN,NaN,df,df,1
