epoch_s,prefix,latency_ms,exit
1789060970.846865840,20.0.0.0/24,15.8,0
1789060970.865422203,3001::/48,11.8,0
1789060971.130568081,20.0.0.0/24,12.4,0
1789060971.145265894,3001::/48,12.0,0
1789060971.410631791,20.0.0.0/24,12.6,0
1789060971.425965747,3001::/48,18.5,0
1789060971.697853717,20.0.0.0/24,13.8,0
1789060971.714232218,3001::/48,17.3,0
1789060971.984829684,20.0.0.0/24,14.7,0
1789060972.002254653,3001::/48,88.3,0
1789060972.344161805,20.0.0.0/24,87.1,0
1789060972.434068997,3001::/48,26.8,0
1789060972.716478782,20.0.0.0/24,89.3,0
1789060972.808765790,3001::/48,25.5,0
1789060973.088147608,20.0.0.0/24,77.9,0
1789060973.168802066,3001::/48,13.5,0
1789060973.436668091,20.0.0.0/24,862.7,0
1789060974.302219372,3001::/48,17.3,0
1789060974.573712711,20.0.0.0/24,17.4,0
1789060974.593665647,3001::/48,17.2,0
1789060974.864061132,20.0.0.0/24,12.3,0
1789060974.878395820,3001::/48,14.0,0
1789060975.145227275,20.0.0.0/24,13.1,0
1789060975.161187169,3001::/48,14.9,0
1789060975.429288556,20.0.0.0/24,12.3,0
1789060975.443762243,3001::/48,16.4,0
1789060975.713468295,20.0.0.0/24,12.9,0
1789060975.728962310,3001::/48,13.8,0
1789060975.996108116,20.0.0.0/24,12.0,0
1789060976.010609655,3001::/48,15.8,0
1789060976.279998432,20.0.0.0/24,12.4,0
1789060976.295156994,3001::/48,14.1,0
1789060976.562658724,20.0.0.0/24,12.2,0
1789060976.577123737,3001::/48,14.6,0
1789060976.845352536,20.0.0.0/24,12.5,0
1789060976.860419572,3001::/48,14.8,0
1789060977.128808931,20.0.0.0/24,13.6,0
1789060977.145055133,3001::/48,12.1,0
1789060977.410389977,20.0.0.0/24,12.2,0
1789060977.425244815,3001::/48,18.0,0
1789060977.697126807,20.0.0.0/24,14.4,0
1789060977.713955542,3001::/48,14.5,0
1789060977.982234207,20.0.0.0/24,13.7,0
1789060977.998543293,3001::/48,11.7,0
1789060978.263606669,20.0.0.0/24,12.9,0
1789060978.278716770,3001::/48,12.7,0
1789060978.545281185,20.0.0.0/24,12.1,0
1789060978.559865538,3001::/48,15.5,0
1789060978.831995813,20.0.0.0/24,13.0,0
1789060978.847601676,3001::/48,12.6,0
1789060979.113708266,20.0.0.0/24,11.6,0
1789060979.127862984,3001::/48,11.7,0
1789060979.393148554,20.0.0.0/24,12.1,0
1789060979.407788330,3001::/48,12.3,0
1789060979.673532056,20.0.0.0/24,12.8,0
1789060979.689192972,3001::/48,13.1,0
1789060979.955558910,20.0.0.0/24,12.4,0
1789060979.970429692,3001::/48,15.6,0
1789060980.239801684,20.0.0.0/24,12.3,0
1789060980.254877343,3001::/48,14.9,0
1789060980.523183048,20.0.0.0/24,12.3,0
1789060980.537844907,3001::/48,12.0,0
1789060980.803377167,20.0.0.0/24,12.1,0
1789060980.818115009,3001::/48,12.4,0
1789060981.083609733,20.0.0.0/24,14.8,0
1789060981.101126679,3001::/48,15.0,0
1789060981.369385484,20.0.0.0/24,12.4,0
1789060981.384691869,3001::/48,14.2,0
1789060981.652170595,20.0.0.0/24,12.6,0
1789060981.667460885,3001::/48,12.1,0
1789060981.932689510,20.0.0.0/24,13.2,0
1789060981.948430776,3001::/48,11.8,0
1789060982.213760122,20.0.0.0/24,12.4,0
1789060982.228580028,3001::/48,12.0,0
1789060982.493884127,20.0.0.0/24,12.6,0
1789060982.509670600,3001::/48,12.1,0
1789060982.775020497,20.0.0.0/24,12.5,0
1789060982.789849937,3001::/48,12.2,0
1789060983.055518922,20.0.0.0/24,12.0,0
1789060983.070457906,3001::/48,15.7,0
1789060983.339773405,20.0.0.0/24,12.9,0
1789060983.355288062,3001::/48,15.0,0
1789060983.623378595,20.0.0.0/24,12.2,0
1789060983.638537689,3001::/48,18.0,0
1789060983.910338742,20.0.0.0/24,11.9,0
1789060983.924680381,3001::/48,12.0,0
1789060984.190141195,20.0.0.0/24,12.4,0
1789060984.205293098,3001::/48,11.9,0
1789060984.471029785,20.0.0.0/24,12.5,0
1789060984.486452143,3001::/48,15.0,0
1789060984.755499881,20.0.0.0/24,17.0,0
1789060984.776131024,3001::/48,14.9,0
1789060985.044538313,20.0.0.0/24,12.4,0
1789060985.059468073,3001::/48,12.2,0
1789060985.324942978,20.0.0.0/24,12.4,0
1789060985.339734010,3001::/48,15.7,0
1789060985.608900497,20.0.0.0/24,13.1,0
1789060985.625194942,3001::/48,14.9,0
1789060985.893389442,20.0.0.0/24,12.9,0
1789060985.909065900,3001::/48,13.8,0
1789060986.176700111,20.0.0.0/24,11.7,0
1789060986.191001760,3001::/48,15.2,0
1789060986.459368058,20.0.0.0/24,12.3,0
1789060986.474095465,3001::/48,11.6,0
1789060986.738890281,20.0.0.0/24,12.8,0
1789060986.754208343,3001::/48,13.8,0
1789060987.021671999,20.0.0.0/24,15.0,0
1789060987.039248965,3001::/48,14.6,0
1789060987.307668784,20.0.0.0/24,11.9,0
1789060987.322089791,3001::/48,11.2,0
1789060987.586698379,20.0.0.0/24,12.2,0
1789060987.601361510,3001::/48,15.3,0
1789060987.870098593,20.0.0.0/24,12.2,0
1789060987.885083837,3001::/48,12.7,0
1789060988.151443658,20.0.0.0/24,14.6,0
1789060988.168364371,3001::/48,15.2,0
1789060988.437233603,20.0.0.0/24,15.7,0
1789060988.455540123,3001::/48,12.4,0
1789060988.721346536,20.0.0.0/24,12.0,0
1789060988.735962636,3001::/48,11.8,0
1789060989.001013437,20.0.0.0/24,12.1,0
1789060989.015563158,3001::/48,13.0,0
1789060989.282243570,20.0.0.0/24,14.6,0
1789060989.299730291,3001::/48,16.1,0
1789060989.569630228,20.0.0.0/24,13.7,0
1789060989.585833026,3001::/48,12.4,0
1789060989.851785317,20.0.0.0/24,12.3,0
1789060989.866418593,3001::/48,12.5,0
1789060990.132309564,20.0.0.0/24,11.7,0
1789060990.146583541,3001::/48,11.6,0
1789060990.411815664,20.0.0.0/24,13.1,0
1789060990.427982958,3001::/48,15.0,0
1789060990.696374615,20.0.0.0/24,14.2,0
1789060990.713083381,3001::/48,16.2,0
1789060990.982727124,20.0.0.0/24,12.4,0
1789060990.997660400,3001::/48,12.0,0
1789060991.262994015,20.0.0.0/24,12.0,0
1789060991.277577636,3001::/48,12.0,0
1789060991.542862058,20.0.0.0/24,12.1,0
1789060991.557380422,3001::/48,13.8,0
