record_type,attempt,order,group,case,count,median_ns,criterion_stddev_ns,attempt_mean_ns,between_attempt_stddev_ns,range_pct,cv_pct,limit_pct,retained,hash_scale,diagnostic_pct,required_pct,two_x_noise_pct,decision,note
attempt,A2,4,attr_intern,typical_shared_arc,10000,147786.978,352.826
summary,,,attr_intern,typical_shared_arc,10000,,,147629.358,605.160,0.873,0.410,3,true,,,,,,retained for interpretation
attempt,A1,1,attr_intern,typical_shared_arc,100000,1486437.956,2084.333
attempt,B1,2,attr_intern,typical_shared_arc,100000,1490284.354,4264.970
attempt,B2,3,attr_intern,typical_shared_arc,100000,1486649.480,6399.741
attempt,A2,4,attr_intern,typical_shared_arc,100000,1490351.756,6798.766
summary,,,attr_intern,typical_shared_arc,100000,,,1488430.886,2180.999,0.263,0.147,3,true,,,,,,retained for interpretation
derived,,,attr_intern,rich_shared_arc,10000,,,,,,,,false,1.0,97.481,20,,NOT_EVALUATED,attribution withheld because at least one same-SHA control failed
derived,,,attr_hashing_adj_rib_in_insert,rich_shared_arc,10000,,,,,,,,false,1.0,70.299,5,,NOT_EVALUATED,attribution withheld because at least one same-SHA control failed
derived,,,attr_hashing_bulk_initial_load,rich_shared_arc,10000,,,,,,,,false,1.0,39.802,5,,NOT_EVALUATED,attribution withheld because at least one same-SHA control failed
derived,,,attr_hashing_route_churn,rich_shared_arc,10000,,,,,,,,false,0.1,25.606,5,,NOT_EVALUATED,attribution withheld because at least one same-SHA control failed
decision,,,all,rich_shared_arc,10000,,,,,,,,false,,,,,NOT_EVALUATED,one or more unchanged stability gates failed; no attribution verdict or prototype authorization
